sample_id,Contig_ID,Contig_length,MEGARes group,MGE gene,Distance,Occurences,ARG_position,MGE_position,Low_Coverage_Flag,LowCov_ARG_Pct,LowCov_MGE_Pct
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:174989,218594,1,40644:42393,260987:261269,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:176056,221937,1,40644:42393,264330:264786,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:174986,222417,1,40644:42393,264810:265695,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:163847,223303,1,40644:42393,265696:265725,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:177541,223338,1,40644:42393,265731:266421,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:173784,224029,1,40644:42393,266422:267049,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:177543,224657,1,40644:42393,267050:267511,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:181173,225119,1,40644:42393,267512:267969,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:174982,225577,1,40644:42393,267970:268044,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:174981,225652,1,40644:42393,268045:269138,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:173788,226750,1,40644:42393,269143:269707,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:176080,227326,1,40644:42393,269719:269909,None,0,0
ERR4291114,NODE_11_length_270532_cov_67.883046,270532,MSBA,gene:proph:159025,227660,1,40644:42393,270053:270532,Low MGE,0,5.62
ERR4291114,NODE_14_length_245671_cov_4.743647,245671,KMRA,gene:plasmid:149414,68910,1,88862:90362,159272:162880,None,0,0
ERR4291114,NODE_17_length_232987_cov_78.920317,232987,EVGA,gene:vir:7156,429,1,10478:11093,9864:10049,None,0,0
ERR4291114,NODE_17_length_232987_cov_78.920317,232987,EVGA,gene:proph:182647,16295,1,10478:11093,27388:28024,None,0,0
ERR4291114,NODE_17_length_232987_cov_78.920317,232987,EVGA,gene:proph:163981,16955,1,10478:11093,28048:28585,None,0,0
ERR4291114,NODE_17_length_232987_cov_78.920317,232987,EVGA,gene:proph:183597,19147,1,10478:11093,30240:34283,None,0,0
ERR4291114,NODE_17_length_232987_cov_78.920317,232987,EVGA,gene:proph:182641,191894,1,10478:11093,202987:204406,None,0,0
ERR4291114,NODE_17_length_232987_cov_78.920317,232987,EVGA,gene:proph:183583,194642,1,10478:11093,205735:206656,None,0,0
ERR4291114,NODE_17_length_232987_cov_78.920317,232987,EVGA,gene:proph:181243,217534,1,10478:11093,228627:229569,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:159076,33423,1,34524:35313,867:1101,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:159058,32954,1,34524:35313,1159:1570,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:163837,29946,1,34524:35313,4443:4578,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:163843,28937,1,34524:35313,4579:5587,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176049,20738,1,34524:35313,13093:13786,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176048,19596,1,34524:35313,13866:14928,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176047,19241,1,34524:35313,14929:15283,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176046,18559,1,34524:35313,15578:15965,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176050,181456,1,34524:35313,216769:216997,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176051,181708,1,34524:35313,217021:217567,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176052,182255,1,34524:35313,217568:218583,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:163841,186790,1,34524:35313,222103:222559,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176057,187408,1,34524:35313,222721:223012,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:181167,187700,1,34524:35313,223013:223371,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:159036,188059,1,34524:35313,223372:223508,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:159028,188280,1,34524:35313,223593:223977,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:176073,190264,1,34524:35313,225577:225727,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:163858,190523,1,34524:35313,225836:226052,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:163829,190740,1,34524:35313,226053:226549,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:vir:165,191237,1,34524:35313,226550:227013,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:175285,192042,1,34524:35313,227355:227873,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:163832,193677,1,34524:35313,228990:229134,None,0,0
ERR4291114,NODE_19_length_229752_cov_75.518214,229752,MODC,gene:proph:163833,193960,1,34524:35313,229273:229752,Low MGE,0,8.12
ERR4291114,NODE_23_length_212360_cov_6.082862,212360,OQXA,gene:plasmid:21842,33226,1,3787:4963,38189:39455,None,0,0
ERR4291114,NODE_24_length_211616_cov_81.576233,211616,CUSR,gene:proph:183637,9513,1,12398:13082,22595:23252,None,0,0
ERR4291114,NODE_24_length_211616_cov_81.576233,211616,CUSR,gene:plasmid:88437,194386,1,12398:13082,207468:208618,None,0,0
ERR4291114,NODE_24_length_211616_cov_81.576233,211616,CUSR,gene:plasmid:88436,195658,1,12398:13082,208740:211616,Low MGE,0,1.53
ERR4291114,NODE_25_length_209419_cov_83.316529,209419,CORB,gene:proph:163976,7566,1,18017:18701,10114:10451,None,0,0
ERR4291114,NODE_25_length_209419_cov_83.316529,209419,CORB,gene:plasmid:93474,168892,1,18017:18701,187593:188073,None,0,0
ERR4291114,NODE_25_length_209419_cov_83.316529,209419,CORB,gene:plasmid:93475,170219,1,18017:18701,188920:190819,None,0,0
ERR4291114,NODE_26_length_208790_cov_91.781931,208790,YGJH,gene:plasmid:117442,16179,1,40176:40941,23807:23997,None,0,0
ERR4291114,NODE_29_length_199039_cov_6.342915,199039,CUID,gene:plasmid:21346,6255,1,105424:106846,97283:99169,None,0,0
ERR4291114,NODE_34_length_183479_cov_62.034257,183479,MARR,gene:proph:163928,112044,1,29405:29840,141884:143168,None,0,0
ERR4291114,NODE_36_length_180837_cov_6.975541,180837,NIKC,gene:plasmid:86276,16193,1,31105:31908,13712:14912,None,0,0
ERR4291114,NODE_40_length_169597_cov_5.308562,169597,OMPA,gene:plasmid:125744,45489,1,99483:100608,51163:53994,None,0,0
ERR4291114,NODE_40_length_169597_cov_5.308562,169597,OMPA,gene:proph:163818,63228,1,99483:100608,163836:166119,Low MGE,0,3.46
ERR4291114,NODE_41_length_164440_cov_79.893727,164440,TETM,gene:proph:181669,7786,1,81960:83880,73997:74174,None,0,0
ERR4291114,NODE_41_length_164440_cov_79.893727,164440,TETM,gene:proph:181670,7621,1,81960:83880,74189:74339,None,0,0
ERR4291114,NODE_41_length_164440_cov_79.893727,164440,TETM,gene:proph:175690,9602,1,81960:83880,93482:95231,None,0,0
ERR4291114,NODE_45_length_160135_cov_62.424498,160135,FABI,gene:proph:183636,119504,1,120933:121722,1181:1429,None,0,0
ERR4291114,NODE_45_length_160135_cov_62.424498,160135,FABI,gene:proph:183637,37300,1,120933:121722,159022:159679,None,0,0
ERR4291114,NODE_46_length_159189_cov_96.249777,159189,ACRS,gene:proph:163818,143549,1,10156:10819,154368:156475,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181041,56199,1,56932:57400,133:733,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:vir:3435,56056,1,56932:57400,734:876,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:vir:3436,55487,1,56932:57400,877:1445,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181298,51929,1,56932:57400,1505:5003,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:176712,51259,1,56932:57400,5073:5673,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181034,49318,1,56932:57400,6504:7614,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181033,49017,1,56932:57400,7654:7915,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:159061,47233,1,56932:57400,9135:9699,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:184574,68052,1,56932:57400,125452:127399,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181032,85777,1,56932:57400,143177:143441,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:177442,87605,1,56932:57400,145005:146190,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181036,88791,1,56932:57400,146191:146702,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181037,89357,1,56932:57400,146757:147132,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181038,89733,1,56932:57400,147133:147296,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181039,89897,1,56932:57400,147297:150090,None,0,0
ERR4291114,NODE_52_length_151352_cov_72.066385,151352,MNTR,gene:proph:181040,92696,1,56932:57400,150096:150591,None,0,0
ERR4291114,NODE_53_length_151180_cov_4.935943,151180,SHV,gene:plasmid:92146,93525,1,121889:122893,27602:28364,None,0,0
ERR4291114,NODE_53_length_151180_cov_4.935943,151180,SHV,gene:plasmid:16031,92086,1,121889:122893,29531:29803,None,0,0
ERR4291114,NODE_53_length_151180_cov_4.935943,151180,SHV,gene:plasmid:16032,90911,1,121889:122893,29815:30978,None,0,0
ERR4291114,NODE_53_length_151180_cov_4.935943,151180,SHV,gene:plasmid:83736,1717,1,121889:122893,119293:120172,None,0,0
ERR4291114,NODE_53_length_151180_cov_4.935943,151180,SHV,gene:plasmid:16028,934,1,121889:122893,123827:124741,None,0,0
ERR4291114,NODE_53_length_151180_cov_4.935943,151180,SHV,gene:plasmid:16027,1849,1,121889:122893,124742:126018,None,0,0
ERR4291114,NODE_53_length_151180_cov_4.935943,151180,SHV,gene:plasmid:16026,3126,1,121889:122893,126019:126631,None,0,0
ERR4291114,NODE_53_length_151180_cov_4.935943,151180,SHV,gene:plasmid:16025,3739,1,121889:122893,126632:127290,None,0,0
ERR4291114,NODE_57_length_148934_cov_95.668685,148934,SUGE,gene:plasmid:114253,6299,1,15390:15930,8918:9091,None,0,0
ERR4291114,NODE_57_length_148934_cov_95.668685,148934,SUGE,gene:plasmid:109300,116544,1,15390:15930,132474:133007,None,0,0
ERR4291114,NODE_57_length_148934_cov_95.668685,148934,SUGE,gene:plasmid:25357,123020,1,15390:15930,138950:139174,None,0,0
ERR4291114,NODE_62_length_139925_cov_6.020630,139925,AMPH,gene:proph:170892,12514,1,105042:106203,118717:120513,None,0,0
ERR4291114,NODE_62_length_139925_cov_6.020630,139925,AMPH,gene:plasmid:148055,19842,1,105042:106203,126045:126673,None,0,0
ERR4291114,NODE_67_length_136453_cov_64.836429,136453,ZNUA,gene:proph:183581,17944,1,1850:2837,20781:21123,None,0,0
ERR4291114,NODE_77_length_124337_cov_105.187288,124337,DSBA,gene:plasmid:16162,15345,1,2849:3476,18821:20501,None,0,0
ERR4291114,NODE_89_length_110320_cov_5.070340,110320,HNS,gene:plasmid:123360,55989,1,104585:104990,47597:48596,None,0,0
ERR4291114,NODE_89_length_110320_cov_5.070340,110320,HNS,gene:plasmid:123361,54952,1,104585:104990,48597:49633,None,0,0
ERR4291114,NODE_89_length_110320_cov_5.070340,110320,HNS,gene:plasmid:123362,54191,1,104585:104990,49634:50394,None,0,0
ERR4291114,NODE_89_length_110320_cov_5.070340,110320,HNS,gene:plasmid:123363,52947,1,104585:104990,50395:51638,None,0,0
ERR4291114,NODE_89_length_110320_cov_5.070340,110320,HNS,gene:plasmid:112498,6129,1,104585:104990,97460:98456,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123244,29039,1,55164:56115,25748:26125,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123245,28736,1,55164:56115,26126:26428,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123246,28324,1,55164:56115,26433:26840,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123247,27870,1,55164:56115,26895:27294,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123248,27264,1,55164:56115,27322:27900,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123249,26216,1,55164:56115,27901:28948,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123250,24795,1,55164:56115,28949:30369,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123251,23846,1,55164:56115,30370:31318,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123252,23440,1,55164:56115,31334:31724,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123253,22191,1,55164:56115,31749:32973,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:123254,21229,1,55164:56115,33050:33935,None,0,0
ERR4291114,NODE_90_length_109447_cov_107.352827,109447,CORA,gene:plasmid:24561,231,1,55164:56115,54652:54933,None,0,0
ERR4291114,NODE_123_length_86679_cov_7.297012,86679,CORA,gene:proph:159396,10825,1,52734:53685,64510:66726,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:plasmid:117813,5286,1,6219:6498,517:933,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:173951,1180,1,6219:6498,7678:7767,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:177584,6722,1,6219:6498,13220:13433,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:177582,7510,1,6219:6498,14008:14074,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:163918,7797,1,6219:6498,14295:14579,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:163934,8087,1,6219:6498,14585:14777,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:163947,8371,1,6219:6498,14869:17341,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:plasmid:142103,30427,1,6219:6498,36925:37842,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:163935,63881,1,6219:6498,70379:70535,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:172549,66120,1,6219:6498,72618:72982,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:172596,68305,1,6219:6498,74803:75526,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:176808,69092,1,6219:6498,75590:75972,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:177498,70545,1,6219:6498,77043:77248,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:172550,70917,1,6219:6498,77415:77688,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:176804,71191,1,6219:6498,77689:78743,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:177500,72259,1,6219:6498,78757:79126,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:172557,72629,1,6219:6498,79127:79913,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:proph:177598,73594,1,6219:6498,80092:80360,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:vir:469,74021,1,6219:6498,80519:81578,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:vir:108646,75112,1,6219:6498,81610:81694,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:vir:108421,75296,1,6219:6498,81794:81871,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:plasmid:15993,75511,1,6219:6498,82009:82305,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:plasmid:15994,75854,1,6219:6498,82352:83156,None,0,0
ERR4291114,NODE_128_length_84669_cov_63.749781,84669,YCHH,gene:vir:104392,77069,1,6219:6498,83567:84669,Low MGE,0,2.09
ERR4291114,NODE_174_length_64328_cov_62.084282,64328,ARIR,gene:vir:79556,16294,1,17167:17434,155:873,None,0,0
ERR4291114,NODE_174_length_64328_cov_62.084282,64328,ARIR,gene:proph:176814,15753,1,17167:17434,874:1414,None,0,0
ERR4291114,NODE_174_length_64328_cov_62.084282,64328,ARIR,gene:proph:176813,12210,1,17167:17434,1474:4957,None,0,0
ERR4291114,NODE_174_length_64328_cov_62.084282,64328,ARIR,gene:proph:179433,9549,1,17167:17434,7324:7618,None,0,0
ERR4291114,NODE_189_length_61609_cov_66.802251,61609,ZINT,gene:plasmid:156169,4260,1,335:986,5246:6425,None,0,0
ERR4291114,NODE_189_length_61609_cov_66.802251,61609,ZINT,gene:plasmid:155982,5440,1,335:986,6426:7054,None,0,0
ERR4291114,NODE_218_length_56278_cov_5.375951,56278,PHOB,gene:proph:172517,39340,1,51508:52222,10917:12168,None,,0
ERR4291114,NODE_218_length_56278_cov_5.375951,56278,PHOB,gene:proph:164865,24754,1,51508:52222,24835:26754,None,,0
ERR4291114,NODE_218_length_56278_cov_5.375951,56278,PHOB,gene:proph:179346,17946,1,51508:52222,32534:33562,None,,0
ERR4291114,NODE_218_length_56278_cov_5.375951,56278,PHOB,gene:proph:169464,3626,1,51508:52222,46738:47882,None,,0
ERR4291114,NODE_218_length_56278_cov_5.375951,56278,PHOB,gene:proph:169512,1548,1,51508:52222,48589:49960,None,,0
ERR4291114,NODE_245_length_49290_cov_65.149889,49290,CUTC,gene:proph:163896,34110,1,34439:35186,126:329,None,0,0
ERR4291114,NODE_245_length_49290_cov_65.149889,49290,CUTC,gene:proph:163885,32361,1,34439:35186,437:2078,None,0,0
ERR4291114,NODE_245_length_49290_cov_65.149889,49290,CUTC,gene:proph:163874,30502,1,34439:35186,2892:3937,None,0,0
ERR4291114,NODE_292_length_41197_cov_99.087387,41197,ZNTR,gene:plasmid:151260,26071,1,31164:31590,4583:5093,None,0,0
ERR4291114,NODE_322_length_38234_cov_6.033485,38234,CORB,gene:proph:170540,12458,1,20744:21422,33880:34211,None,0,0
ERR4291114,NODE_322_length_38234_cov_6.033485,38234,CORB,gene:proph:170536,13296,1,20744:21422,34718:34919,None,0,0
ERR4291114,NODE_322_length_38234_cov_6.033485,38234,CORB,gene:proph:170528,13827,1,20744:21422,35249:37583,None,0,0
ERR4291114,NODE_467_length_26647_cov_7.569759,26647,SILC,gene:plasmid:139613,3901,1,4874:6260,127:973,None,0,0
ERR4291114,NODE_467_length_26647_cov_7.569759,26647,SILC,gene:plasmid:156145,3742,1,4874:6260,984:1132,None,0,0
ERR4291114,NODE_467_length_26647_cov_7.569759,26647,SILC,gene:plasmid:91980,1826,1,4874:6260,2913:3048,None,0,0
ERR4291114,NODE_467_length_26647_cov_7.569759,26647,SILC,gene:plasmid:155964,5025,1,4874:6260,11285:11732,None,0,0
ERR4291114,NODE_467_length_26647_cov_7.569759,26647,SILC,gene:plasmid:88314,8086,1,4874:6260,14346:14544,None,0,0
ERR4291114,NODE_467_length_26647_cov_7.569759,26647,SILC,gene:plasmid:139674,18625,1,4874:6260,24885:25287,None,0,0
ERR4291114,NODE_467_length_26647_cov_7.569759,26647,SILC,gene:plasmid:156053,19028,1,4874:6260,25288:25444,None,0,0
ERR4291114,NODE_467_length_26647_cov_7.569759,26647,SILC,gene:plasmid:155952,19244,1,4874:6260,25504:25707,None,0,0
ERR4291114,NODE_905_length_12794_cov_91.893819,12794,FECD,gene:proph:177621,8979,1,9898:10855,0.638194444,None,0,
ERR4291114,NODE_905_length_12794_cov_91.893819,12794,FECD,gene:plasmid:156052,1940,1,9898:10855,5546:7958,None,0,0
ERR4291114,NODE_905_length_12794_cov_91.893819,12794,FECD,gene:plasmid:142025,177,1,9898:10855,8953:9721,None,0,0
ERR4291114,NODE_1135_length_9972_cov_6.255764,9972,CTX,gene:plasmid:15709,5223,1,77:846,6069:9055,None,0,0
ERR4291114,NODE_1135_length_9972_cov_6.255764,9972,CTX,gene:plasmid:136001,8327,1,77:846,9173:9455,None,0,0
ERR4291114,NODE_1511_length_7381_cov_5.052936,7381,FECD,gene:plasmid:88409,480,1,1733:2690,243:1253,None,0,0
ERR4291114,NODE_1731_length_6348_cov_1.127793,6348,DFRA,gene:plasmid:87421,2791,1,1027:1501,4292:5498,Low ARG,4.84,0
ERR4291114,NODE_1731_length_6348_cov_1.127793,6348,DFRA,gene:plasmid:158595,4007,1,1027:1501,5508:5814,Low ARG and MGE,4.84,9.45
ERR4291114,NODE_6202_length_2114_cov_5.316054,2114,AMPCR,gene:plasmid:109300,1185,1,407:552,1737:2108,Low MGE,,10.75
ERR4291146,NODE_113_length_106207_cov_6.779440,106207,MNTH,gene:plasmid:134726,4099,2,7066:8305,2891:2967,None,0,0
ERR4291146,NODE_3_length_747680_cov_170.519783,747680,RPOB,gene:plasmid:111191,262589,1,275563:279112,541701:543960,None,0,0
